,LV ActivePower (kW),Wind Speed (m/s)
2018-03-12 16:40:00,1171.78894042968,7.67409181594848
2018-03-12 16:50:00,1270.60900878906,7.97016382217407
2018-03-12 17:00:00,1127.86596679687,7.515933990478509
2018-03-12 17:10:00,1173.59594726562,7.5527172088623
2018-03-12 17:20:00,611.838073730468,6.22657585144042
2018-03-12 17:30:00,606.435485839843,6.30033111572265
2018-03-12 17:40:00,487.78091430664,5.677280902862541
2018-03-12 17:50:00,656.151306152343,6.43951988220214
2018-03-12 18:00:00,642.561096191406,6.46952390670776
2018-03-12 18:10:00,511.975708007812,6.02263593673706
2018-03-12 18:20:00,416.890686035156,5.616754055023191
2018-03-12 18:30:00,324.522796630859,5.2098021507263095
2018-03-12 18:40:00,201.941497802734,4.6214599609375
2018-03-12 18:50:00,206.16780090332,4.6756901741027805
2018-03-12 19:00:00,412.985198974609,5.6404709815979
2018-03-12 19:10:00,514.688293457031,5.80450582504272
2018-03-12 19:20:00,146.303802490234,3.79594111442565
2018-03-12 19:30:00,626.963317871093,5.829583168029781
2018-03-12 19:40:00,1256.37194824218,7.57767295837402
2018-03-12 19:50:00,1590.6190185546802,8.39088821411132
2018-03-12 20:00:00,1191.54797363281,7.84784507751464
2018-03-12 20:10:00,649.161926269531,6.4941468238830495
2018-03-12 20:20:00,769.72998046875,6.382871150970451
2018-03-12 20:30:00,789.442993164062,6.44951295852661
2018-03-12 20:40:00,1214.31201171875,7.806371212005611
2018-03-12 20:50:00,1289.36901855468,8.1361494064331
2018-03-12 21:00:00,768.712524414062,6.5376071929931605
2018-03-12 21:10:00,415.665588378906,5.37244796752929
2018-03-12 21:20:00,357.655395507812,4.83636713027954
2018-03-12 21:30:00,267.465698242187,4.63963890075683
2018-03-12 21:40:00,244.197799682617,4.47053480148315
2018-03-12 21:50:00,432.52590942382795,5.48065376281738
2018-03-12 22:00:00,328.003112792968,5.004631996154781
2018-03-12 22:10:00,472.397796630859,5.5341072082519505
2018-03-12 22:20:00,49.856540679931605,2.82968497276306
2018-03-12 22:30:00,80.2840194702148,3.3587779998779204
2018-03-12 22:40:00,26.724100112915,3.06102204322814
2018-03-12 22:50:00,127.80940246581999,3.4655900001525803
2018-03-12 23:00:00,61.3624992370605,3.15230703353881
2018-03-12 23:10:00,75.7539825439453,3.19943809509277
2018-03-12 23:20:00,301.07681274414,4.3164529800414995
2018-03-12 23:30:00,838.1248168945309,6.48073816299438
2018-03-12 23:40:00,1433.56298828125,7.8036470413208
2018-03-12 23:50:00,1182.40698242187,7.036990165710441
2018-03-13 00:00:00,3357.38403320312,12.7034902572631
2018-03-13 00:10:00,1920.25500488281,9.10520267486572
2018-03-13 00:20:00,2565.958984375,10.2806196212768
2018-03-13 00:30:00,3550.69091796875,13.432029724121001
2018-03-13 00:40:00,3551.43798828125,13.0259103775024
2018-03-13 00:50:00,2012.39697265625,9.35476016998291
2018-03-13 01:00:00,1810.3900146484302,8.850179672241211
2018-03-13 01:10:00,2962.62109375,11.1934795379638
2018-03-13 01:20:00,3404.5439453125,12.335909843444801
2018-03-13 01:30:00,3544.2099609375,13.7245903015136
2018-03-13 01:40:00,3516.29711914062,14.3875398635864
2018-03-13 01:50:00,3499.75390625,14.536040306091301
2018-03-13 02:00:00,3469.6220703125,16.2242107391357
2018-03-13 02:10:00,3464.7919921875,15.283390045166
2018-03-13 02:20:00,3477.1630859375,15.3090600967407
2018-03-13 02:30:00,3508.6669921875,14.6156702041625
2018-03-13 02:40:00,3478.06494140625,15.813699722289998
2018-03-13 02:50:00,3463.01098632812,16.2041797637939
2018-03-13 03:00:00,3461.86499023437,17.663099288940398
2018-03-13 03:10:00,3522.40307617187,19.650930404663
2018-03-13 03:20:00,3587.15991210937,14.914130210876401
2018-03-13 03:30:00,3507.80297851562,13.7057600021362
2018-03-13 03:40:00,3538.8798828125,13.586199760437
2018-03-13 03:50:00,3463.22094726562,14.356659889221099
2018-03-13 04:00:00,3462.587890625,14.089240074157699
2018-03-13 04:10:00,3462.34106445312,15.001199722289998
2018-03-13 04:20:00,3463.11108398437,14.6339998245239
2018-03-13 04:30:00,3469.48388671875,13.7161798477172
2018-03-13 04:40:00,3483.14599609375,12.688679695129302
2018-03-13 04:50:00,3467.0009765625,12.4867000579833
2018-03-13 05:00:00,3473.22290039062,13.226369857788
2018-03-13 05:10:00,3462.52294921875,13.897569656372001
2018-03-13 05:20:00,3468.31689453125,14.880479812622001
2018-03-13 05:30:00,3536.36206054687,13.140399932861301
2018-03-13 05:40:00,3030.998046875,11.0793895721435
2018-03-13 05:50:00,2983.43188476562,10.5796203613281
2018-03-13 06:00:00,3342.251953125,12.4099702835083
2018-03-13 06:10:00,3486.98901367187,13.8921699523925
2018-03-13 06:20:00,3506.67504882812,14.476309776306099
2018-03-13 06:30:00,3518.35888671875,14.0904102325439
2018-03-13 06:40:00,3476.51293945312,13.998550415039
2018-03-13 06:50:00,3321.21411132812,12.476469993591301
2018-03-13 07:00:00,2655.03491210937,10.1204099655151
2018-03-13 07:10:00,3150.92895507812,11.518959999084402
2018-03-13 07:20:00,3172.64111328125,11.544759750366199
2018-03-13 07:30:00,2740.1650390625,10.299690246582001
2018-03-13 07:40:00,2733.5009765625,10.693229675292901
2018-03-13 07:50:00,2602.21704101562,9.95667743682861
2018-03-13 08:00:00,2457.541015625,10.0744104385375
2018-03-13 08:10:00,1274.08801269531,7.65589189529418
2018-03-13 08:20:00,1877.6359863281198,8.56349754333496
2018-03-13 08:30:00,2869.59594726562,10.6968297958374
2018-03-13 08:40:00,3452.75903320312,12.3551301956176
2018-03-13 08:50:00,3468.35205078125,12.216409683227502
2018-03-13 09:00:00,2655.52905273437,10.20751953125
2018-03-13 09:10:00,2253.6630859375,9.3480806350708
2018-03-13 09:20:00,2500.44091796875,9.86065292358398
2018-03-13 09:30:00,2216.43188476562,9.45267105102539
2018-03-13 09:40:00,1546.21301269531,10.6852502822875
2018-03-13 09:50:00,565.88818359375,13.4711399078369
2018-03-13 10:00:00,3582.0419921875,13.3976697921752
2018-03-13 10:10:00,3597.40991210937,13.7820396423339
2018-03-13 10:20:00,3565.27709960937,13.3852100372314
2018-03-13 10:30:00,3598.10302734375,13.6680898666381
2018-03-13 10:40:00,3600.52490234375,13.7192602157592
2018-03-13 10:50:00,3559.36791992187,12.9977502822875
2018-03-13 11:00:00,3588.15795898437,12.979209899902301
2018-03-13 11:10:00,3602.11694335937,14.2414398193359
2018-03-13 11:20:00,3602.85009765625,15.088930130004801
2018-03-13 11:30:00,3601.72900390625,13.674320220947198
2018-03-13 11:40:00,3558.94799804687,12.865400314331
2018-03-13 11:50:00,3432.40405273437,12.0638999938964
2018-03-13 12:00:00,3544.50708007812,12.4890804290771
2018-03-13 12:10:00,3375.96411132812,11.826899528503402
2018-03-13 12:20:00,3087.32202148437,10.9211997985839
2018-03-13 12:30:00,2327.583984375,9.530035972595211
2018-03-13 12:40:00,1243.333984375,7.302142143249509
2018-03-13 12:50:00,1182.90405273437,7.065337181091301
2018-03-13 13:00:00,1082.25598144531,7.121416091918941
2018-03-13 13:10:00,1780.3489990234302,8.20487308502197
2018-03-13 13:20:00,2126.9599609375,9.33380508422851
2018-03-13 13:30:00,1088.96801757812,6.9590401649475
2018-03-13 13:40:00,2493.02197265625,10.1636600494384
2018-03-13 13:50:00,2777.5048828125,11.306300163269
2018-03-13 14:00:00,3369.80395507812,11.8308000564575
2018-03-13 14:10:00,3047.64990234375,10.925100326538
2018-03-13 14:20:00,2521.43505859375,11.1948499679565
2018-03-13 14:30:00,2448.96606445312,11.9032897949218
2018-03-13 14:40:00,2146.78100585937,12.074319839477502
2018-03-13 14:50:00,2677.68090820312,11.4880304336547
2018-03-13 15:00:00,2150.05395507812,9.35147953033447
2018-03-13 15:10:00,1602.01904296875,8.12367534637451
2018-03-13 15:20:00,983.8828735351559,7.56877613067626
2018-03-13 15:30:00,1179.61206054687,9.295455932617179
2018-03-13 15:40:00,865.125183105468,10.079380035400302
2018-03-13 15:50:00,1469.2879638671802,9.75831413269042
2018-03-13 16:00:00,2583.46801757812,10.0744895935058
2018-03-13 16:10:00,3161.23999023437,11.161170005798303
2018-03-13 16:20:00,2942.51000976562,10.9010696411132
2018-03-13 16:30:00,3055.09301757812,10.851570129394501
2018-03-13 16:40:00,3053.1630859375,11.379520416259698
2018-03-13 16:50:00,2849.9619140625,10.924670219421301
2018-03-13 17:00:00,2770.73193359375,10.798560142517
2018-03-13 17:10:00,2391.07592773437,10.245209693908599
2018-03-13 17:20:00,2407.29907226562,10.0368900299072
2018-03-13 17:30:00,2391.9541015625,9.92561626434326
2018-03-13 17:40:00,2750.27197265625,10.568840026855401
2018-03-13 17:50:00,2639.81811523437,10.3135595321655
2018-03-13 18:00:00,2139.61791992187,9.1903657913208
2018-03-13 18:10:00,2186.169921875,9.333093643188471
2018-03-13 18:20:00,2315.96997070312,9.56012916564941
2018-03-13 18:30:00,2356.48095703125,9.72919464111328
2018-03-13 18:40:00,3007.96606445312,11.1403198242187
2018-03-13 18:50:00,3101.11108398437,11.9122896194458
2018-03-13 19:00:00,2737.72509765625,12.524660110473599
2018-03-13 19:10:00,2572.28295898437,11.009249687194801
2018-03-13 19:20:00,3439.28198242187,11.959460258483801
2018-03-13 19:30:00,3421.80004882812,11.7411203384399
2018-03-13 19:40:00,3461.44506835937,12.117759704589801
2018-03-13 19:50:00,3500.34594726562,12.5322904586791
2018-03-13 20:00:00,3602.56689453125,13.529950141906701
2018-03-13 20:10:00,3603.13305664062,14.109299659728999
2018-03-13 20:20:00,3603.3779296875,14.284870147705
2018-03-13 20:30:00,3603.24389648437,13.686710357666
2018-03-13 20:40:00,3603.15502929687,13.5289001464843
2018-03-13 20:50:00,3603.22412109375,13.758870124816802
2018-03-13 21:00:00,3601.8759765625,14.208080291747999
2018-03-13 21:10:00,3603.36499023437,14.4328002929687
2018-03-13 21:20:00,3603.1708984375,14.719949722289998
2018-03-13 21:30:00,3603.2109375,15.148530006408599
2018-03-13 21:40:00,3603.45288085937,14.188209533691401
2018-03-13 21:50:00,3600.59497070312,13.9166898727416
2018-03-13 22:00:00,3602.96899414062,13.817779541015598
2018-03-13 22:10:00,3602.2939453125,13.845990180969201
2018-03-13 22:20:00,3603.20703125,15.6956996917724
2018-03-13 22:30:00,3603.15405273437,15.907859802246001
2018-03-13 22:40:00,3603.03588867187,15.6550102233886
2018-03-13 22:50:00,3603.18408203125,14.634039878845199
2018-03-13 23:00:00,3603.30590820312,14.702429771423303
2018-03-13 23:10:00,3603.32299804687,14.6232404708862
2018-03-13 23:20:00,3603.6298828125,14.490630149841301
2018-03-13 23:30:00,3602.92700195312,14.788180351257301
2018-03-13 23:40:00,3603.51611328125,14.5376195907592
2018-03-13 23:50:00,3603.34204101562,14.690890312194801
2018-03-14 00:00:00,3603.67993164062,15.090350151062
2018-03-14 00:10:00,3603.65893554687,14.864990234375
2018-03-14 00:20:00,3603.53588867187,14.251259803771902
2018-03-14 00:30:00,3603.53002929687,14.210370063781701
2018-03-14 00:40:00,3602.48706054687,14.388500213622999
2018-03-14 00:50:00,3603.16088867187,14.8681802749633
2018-03-14 01:00:00,3603.44604492187,15.010649681091301
2018-03-14 01:10:00,3603.51196289062,14.7269401550292
2018-03-14 01:20:00,3603.3740234375,14.371910095214801
2018-03-14 01:30:00,3603.79907226562,14.576290130615199
2018-03-14 01:40:00,3603.64794921875,14.689720153808501
2018-03-14 01:50:00,3603.52490234375,14.8699598312377
2018-03-14 02:00:00,3603.60791015625,14.124070167541499
2018-03-14 02:10:00,3601.89306640625,14.0441703796386
2018-03-14 02:20:00,3603.42700195312,14.789380073547301
2018-03-14 02:30:00,3603.14208984375,14.324970245361301
2018-03-14 02:40:00,3603.47509765625,14.5332803726196
2018-03-14 02:50:00,3603.51391601562,14.5485401153564
2018-03-14 03:00:00,3603.41088867187,14.0766496658325
2018-03-14 03:10:00,3603.62890625,14.2027397155761
2018-03-14 03:20:00,3599.12109375,13.7570495605468
2018-03-14 03:30:00,3603.40795898437,14.3313903808593
2018-03-14 03:40:00,3603.60205078125,14.3454704284667
2018-03-14 03:50:00,3603.39794921875,15.0281200408935
2018-03-14 04:00:00,3602.96704101562,14.6831903457641
2018-03-14 04:10:00,3603.7490234375,13.9254302978515
2018-03-14 04:20:00,3603.7548828125,13.7629404067993
2018-03-14 04:30:00,3603.8701171875,13.8486900329589
2018-03-14 04:40:00,3603.80102539062,14.5532798767089
2018-03-14 04:50:00,3603.81396484375,14.334980010986301
2018-03-14 05:00:00,3602.31298828125,14.0086097717285
2018-03-14 05:10:00,3603.78002929687,13.926650047302198
2018-03-14 05:20:00,3603.47509765625,13.5354499816894
2018-03-14 05:30:00,3603.43994140625,14.063349723815902
2018-03-14 05:40:00,3603.4208984375,13.6151599884033
2018-03-14 05:50:00,3584.46997070312,13.4573802947998
2018-03-14 06:00:00,3597.35009765625,13.49351978302
2018-03-14 06:10:00,3603.09912109375,14.1083402633666
2018-03-14 06:20:00,3601.24609375,13.605239868164
2018-03-14 06:30:00,3592.1279296875,13.6148796081542
2018-03-14 06:40:00,3597.8701171875,13.9464397430419
2018-03-14 06:50:00,3591.1640625,13.659979820251401
2018-03-14 07:00:00,3585.69506835937,12.8766202926635
2018-03-14 07:10:00,3285.59790039062,11.5749998092651
2018-03-14 07:20:00,3177.48803710937,11.5468101501464
2018-03-14 07:30:00,3489.40087890625,12.065870285034098
2018-03-14 07:40:00,3168.0048828125,11.967909812927198
2018-03-14 07:50:00,3214.54809570312,11.435589790344201
2018-03-14 08:00:00,2725.77807617187,10.6084403991699
2018-03-14 08:10:00,1794.02404785156,8.39171314239501
2018-03-14 08:20:00,1776.2939453125,8.3174180984497
2018-03-14 08:30:00,2422.39111328125,9.59557342529296
2018-03-14 08:40:00,2963.88403320312,11.225740432739197
2018-03-14 08:50:00,3233.23510742187,11.963479995727502
2018-03-14 09:00:00,2857.34399414062,10.9492301940917
2018-03-14 09:10:00,3181.95092773437,11.4895801544189
2018-03-14 09:20:00,2778.50610351562,10.6485700607299
2018-03-14 09:30:00,3213.99096679687,11.7114095687866
2018-03-14 09:40:00,2571.59692382812,10.1720399856567
2018-03-14 09:50:00,3138.93798828125,11.355750083923303
2018-03-14 10:00:00,3083.43408203125,11.143409729003901
2018-03-14 10:10:00,2533.93603515625,10.0380401611328
2018-03-14 10:20:00,1748.1379394531198,8.37366294860839
2018-03-14 10:30:00,2641.85498046875,10.2275800704956
2018-03-14 10:40:00,1427.5319824218698,7.719625949859611
2018-03-14 10:50:00,1888.4709472656198,8.61748504638671
2018-03-14 11:00:00,1981.7850341796802,8.757260322570799
2018-03-14 11:10:00,2494.01000976562,9.61784744262695
2018-03-14 11:20:00,2590.11303710937,10.050950050354
2018-03-14 11:30:00,2484.64794921875,9.5741844177246
2018-03-14 11:40:00,2493.41796875,9.45034027099609
2018-03-14 11:50:00,2028.7459716796802,8.95967197418212
2018-03-14 12:00:00,2737.19409179687,10.2461500167846
2018-03-14 12:10:00,2073.45190429687,9.04763126373291
2018-03-14 12:20:00,1238.69995117187,7.349095821380611
2018-03-14 12:30:00,2261.94189453125,9.33029747009277
2018-03-14 12:40:00,3291.03491210937,11.3383102416992
2018-03-14 12:50:00,3465.21704101562,12.192999839782699
2018-03-14 13:00:00,3009.4541015625,11.493659973144501
2018-03-14 13:10:00,1283.26403808593,7.2911992073059
2018-03-14 13:20:00,1877.7810058593698,8.7230224609375
2018-03-14 13:30:00,2952.8349609375,10.922300338745101
2018-03-14 13:40:00,3453.22607421875,12.184639930725
2018-03-14 13:50:00,3537.21508789062,12.7478303909301
2018-03-14 14:00:00,3578.90502929687,14.4688396453857
2018-03-14 14:10:00,3412.55297851562,12.257519721984801
2018-03-14 14:20:00,3125.5009765625,11.3795099258422
2018-03-14 14:30:00,2172.13696289062,9.353273391723631
2018-03-14 14:40:00,1898.0989990234302,8.71583652496337
2018-03-14 14:50:00,3466.5791015625,14.1278495788574
2018-03-14 15:00:00,3603.51000976562,15.275989532470698
2018-03-14 15:10:00,3178.6669921875,11.8756103515625
2018-03-14 15:20:00,2872.05908203125,10.976539611816401
2018-03-14 15:30:00,2930.93090820312,10.9792404174804
2018-03-14 15:40:00,3467.3720703125,12.2740898132324
2018-03-14 15:50:00,3152.55908203125,11.4688396453857
2018-03-14 16:00:00,2508.31298828125,10.267029762267999
2018-03-14 16:10:00,2750.89697265625,10.933309555053699
2018-03-14 16:20:00,2587.13989257812,10.202030181884698
2018-03-14 16:30:00,2231.18701171875,9.00207901000976
2018-03-14 16:40:00,1121.251953125,7.15920400619506
2018-03-14 16:50:00,970.2166137695309,6.85822200775146
2018-03-14 17:00:00,666.409484863281,6.53596878051757
2018-03-14 17:10:00,2026.60900878906,8.553926467895499
2018-03-14 17:20:00,2672.01489257812,9.864784240722651
2018-03-14 17:30:00,2797.53295898437,10.399009704589801
2018-03-14 17:40:00,1033.3330078125,6.95385980606079
2018-03-14 17:50:00,2823.63696289062,10.2794904708862
2018-03-14 18:00:00,2732.0390625,10.0809497833251
2018-03-14 18:10:00,3047.48291015625,10.887209892272901
2018-03-14 18:20:00,2417.14404296875,9.55674457550048
2018-03-14 18:30:00,2482.67797851562,9.96324729919433
2018-03-14 18:40:00,2083.23901367187,8.94530582427978
2018-03-14 18:50:00,1740.31396484375,7.91527986526489
2018-03-14 19:00:00,3198.67700195312,12.627809524536099
2018-03-14 19:10:00,3603.09790039062,13.4111003875732
2018-03-14 19:20:00,2122.3798828125,9.05416393280029
2018-03-14 19:30:00,690.410583496093,6.2423357963562
2018-03-14 19:40:00,946.234985351562,6.870130062103269
2018-03-14 19:50:00,1185.53405761718,7.325591087341301
2018-03-14 20:00:00,1535.9549560546802,8.27492237091064
2018-03-14 20:10:00,1254.57995605468,7.748125076293941
2018-03-14 20:20:00,362.282196044921,5.39381313323974
2018-03-14 20:30:00,609.8521728515619,6.243828773498531
2018-03-14 20:40:00,861.705200195312,7.073217868804929
2018-03-14 20:50:00,828.237670898437,7.03172397613525
2018-03-14 21:00:00,870.227478027343,7.01110410690307
2018-03-14 21:10:00,905.258178710937,7.028597831726071
2018-03-14 21:20:00,659.8355712890619,6.51606082916259
2018-03-14 21:30:00,780.8931274414059,6.97973823547363
2018-03-14 21:40:00,1446.0710449218698,8.57057952880859
2018-03-14 21:50:00,2011.54504394531,9.526832580566401
2018-03-14 22:00:00,2275.81298828125,9.84415817260742
2018-03-14 22:10:00,2527.51611328125,10.454400062561001
2018-03-14 22:20:00,2724.22705078125,10.771880149841301
2018-03-14 22:30:00,2346.4150390625,9.74423789978027
2018-03-14 22:40:00,1828.8060302734302,8.33214664459228
2018-03-14 22:50:00,1473.0510253906198,7.76114702224731
2018-03-14 23:00:00,1806.1140136718698,8.6139268875122
2018-03-14 23:10:00,2496.2548828125,9.950899124145499
2018-03-14 23:20:00,2685.42993164062,10.4746398925781
2018-03-14 23:30:00,2398.96899414062,9.77285480499267
2018-03-14 23:40:00,2841.34497070312,10.7170400619506
2018-03-14 23:50:00,3117.8291015625,11.2651901245117
2018-03-15 00:00:00,3393.94506835937,11.8246603012084
2018-03-15 00:10:00,3357.4140625,11.7885904312133
2018-03-15 00:20:00,3289.14599609375,11.498729705810499
2018-03-15 00:30:00,3298.8310546875,11.5086498260498
2018-03-15 00:40:00,3177.251953125,11.3363399505615
2018-03-15 00:50:00,3466.02294921875,11.922769546508698
2018-03-15 01:00:00,3543.32788085937,12.197310447692802
2018-03-15 01:10:00,3506.07202148437,12.1472702026367
2018-03-15 01:20:00,3304.80908203125,11.7461795806884
2018-03-15 01:30:00,3293.1669921875,11.9070596694946
2018-03-15 01:40:00,2784.81396484375,11.0236301422119
2018-03-15 01:50:00,2756.00390625,10.7563695907592
2018-03-15 02:00:00,2938.080078125,11.100099563598599
2018-03-15 02:10:00,2830.32104492187,10.7733402252197
2018-03-15 02:20:00,2639.27197265625,10.340149879455499
2018-03-15 02:30:00,2719.2470703125,10.440239906311001
2018-03-15 02:40:00,2445.94799804687,10.1365499496459
2018-03-15 02:50:00,2142.708984375,9.59451580047607
2018-03-15 03:00:00,2222.49096679687,9.791016578674311
2018-03-15 03:10:00,2738.00708007812,10.678540229797301
2018-03-15 03:20:00,2859.01806640625,10.9467697143554
2018-03-15 03:30:00,2642.52001953125,10.6179599761962
2018-03-15 03:40:00,2363.80590820312,10.2301597595214
2018-03-15 03:50:00,2243.38500976562,10.0996904373168
2018-03-15 04:00:00,2469.97705078125,10.5066795349121
2018-03-15 04:10:00,2622.93188476562,10.838150024414
2018-03-15 04:20:00,2590.28588867187,10.800189971923801
2018-03-15 04:30:00,2391.01098632812,10.207889556884698
2018-03-15 04:40:00,2454.22998046875,10.407409667968698
2018-03-15 04:50:00,2518.7529296875,10.408359527587802
2018-03-15 05:00:00,2251.23706054687,9.693123817443839
2018-03-15 05:10:00,1947.94201660156,9.1209716796875
2018-03-15 05:20:00,1913.81604003906,9.035742759704581
2018-03-15 05:30:00,2196.07495117187,9.60206031799316
2018-03-15 05:40:00,2449.47900390625,10.0580101013183
2018-03-15 05:50:00,2256.74609375,9.52439785003662
2018-03-15 06:00:00,1962.5770263671802,8.97618770599365
2018-03-15 06:10:00,1884.27294921875,8.906311988830561
2018-03-15 06:20:00,2642.3291015625,10.354129791259698
2018-03-15 06:30:00,2877.4970703125,10.9106798171997
2018-03-15 06:40:00,2445.19799804687,9.87353515625
2018-03-15 06:50:00,2507.53002929687,9.97521018981933
2018-03-15 07:00:00,2716.31005859375,10.3730201721191
2018-03-15 07:10:00,2884.1298828125,10.5023403167724
2018-03-15 07:20:00,2141.30810546875,9.27440357208251
2018-03-15 07:30:00,1441.1839599609302,7.92361116409301
2018-03-15 07:40:00,1427.3239746093698,7.705663204193111
2018-03-15 07:50:00,1378.9549560546802,7.78311300277709
2018-03-15 08:00:00,1711.3229980468698,8.47494602203369
2018-03-15 08:10:00,1813.8349609375,8.745517730712889
2018-03-15 08:20:00,2459.30395507812,9.78091239929199
2018-03-15 08:30:00,1993.8210449218698,8.86324310302734
2018-03-15 08:40:00,927.89111328125,6.660168170928951
2018-03-15 08:50:00,312.653015136718,4.76307678222656
2018-03-15 09:00:00,502.95291137695295,5.72636985778808
2018-03-15 09:10:00,618.209411621093,6.11500978469848
2018-03-15 09:20:00,1313.041015625,7.86113500595092
2018-03-15 09:30:00,1419.5789794921802,8.01254177093505
2018-03-15 09:40:00,1300.74597167968,7.59615612030029
2018-03-15 09:50:00,1463.79895019531,7.83915090560913
2018-03-15 10:00:00,1179.35705566406,7.19856691360473
2018-03-15 10:10:00,1300.97204589843,7.572581768035881
2018-03-15 10:20:00,1359.30505371093,7.61092710494995
2018-03-15 10:30:00,1061.72802734375,7.1643519401550195
2018-03-15 10:40:00,674.728271484375,6.5363039970397905
2018-03-15 10:50:00,561.8363037109369,6.2522759437561
2018-03-15 11:00:00,506.77688598632795,6.1640939712524405
2018-03-15 11:10:00,439.88211059570295,5.826818943023679
2018-03-15 11:20:00,346.164886474609,5.27921390533447
2018-03-15 11:30:00,205.67579650878898,4.53660297393798
2018-03-15 11:40:00,90.7537994384765,3.6954948902130096
2018-03-15 11:50:00,1.38112998008728,2.84527897834777
2018-03-15 12:00:00,132.479095458984,4.0249052047729394
2018-03-15 12:10:00,109.552299499511,3.8365199565887402
2018-03-15 12:20:00,108.589599609375,3.9799489974975497
2018-03-15 12:30:00,74.30461120605459,3.76293396949768
2018-03-15 12:40:00,98.2070083618164,3.8461229801177903
2018-03-15 12:50:00,136.44790649414,4.14075422286987
2018-03-15 13:00:00,118.615997314453,4.041943073272701
2018-03-15 13:10:00,23.663999557495103,3.19934201240539
2018-03-15 13:20:00,0.0,1.7204669713973897
2018-03-15 13:30:00,0.0,2.6339359283447203
2018-03-15 13:40:00,0.0,3.0976409912109304
2018-03-15 13:50:00,0.0,2.85317993164062
2018-03-15 14:00:00,0.0,1.79461205005645
2018-03-15 14:10:00,0.0,2.19111394882202
2018-03-15 14:20:00,0.0,2.7557199001312203
2018-03-15 14:30:00,0.0,2.17894601821899
2018-03-15 14:40:00,0.0,1.7878899574279699
2018-03-15 14:50:00,0.0,0.947359085083007
2018-03-15 15:00:00,0.0,0.827936470508575
2018-03-15 15:10:00,0.0,1.4039369821548402
2018-03-15 15:20:00,0.0,1.14671301841735
2018-03-15 15:30:00,0.0,1.20663094520568
2018-03-15 15:40:00,0.0,0.81461077928543
2018-03-15 15:50:00,0.0,1.5204449892043999
2018-03-15 16:00:00,0.0,1.6350289583206101
2018-03-15 16:10:00,0.0,2.3873538970947203
2018-03-15 16:20:00,0.0,2.1413710117340004
2018-03-15 16:30:00,0.0,1.73971903324127
2018-03-15 16:40:00,0.0,2.355633020401
2018-03-15 16:50:00,0.0,3.78016901016235
2018-03-15 17:00:00,169.678894042968,4.61048221588134
2018-03-15 17:10:00,368.779693603515,5.4311161041259695
2018-03-15 17:20:00,463.664886474609,5.79039287567138
2018-03-15 17:30:00,558.0947265625,6.13349294662475
2018-03-15 17:40:00,734.56982421875,6.68103218078613
2018-03-15 17:50:00,665.2564697265619,6.44421100616455
2018-03-15 18:00:00,509.528900146484,5.968200206756589
2018-03-15 18:10:00,429.766204833984,5.79679584503173
2018-03-15 18:20:00,505.981506347656,5.98659896850585
2018-03-15 18:30:00,544.135681152343,6.14679384231567
2018-03-15 18:40:00,438.019287109375,5.68262481689453
2018-03-15 18:50:00,543.6334228515619,6.2142581939697195
2018-03-15 19:00:00,681.617126464843,6.6715550422668395
2018-03-15 19:10:00,917.703979492187,7.21297979354858
2018-03-15 19:20:00,886.400329589843,6.9825119972229
2018-03-15 19:30:00,1008.37799072265,7.445089817047111
2018-03-15 19:40:00,1005.18798828125,7.45922994613647
2018-03-15 19:50:00,1119.43395996093,7.67058610916137
2018-03-15 20:00:00,1282.43505859375,7.990025997161861
2018-03-15 20:10:00,1457.1149902343698,8.32246303558349
2018-03-15 20:20:00,1739.3089599609302,8.848471641540518
2018-03-15 20:30:00,1854.56896972656,9.14784145355224
2018-03-15 20:40:00,1756.6629638671802,8.98155403137207
2018-03-15 20:50:00,1785.5369873046802,9.00478363037109
2018-03-15 21:00:00,1666.9300537109302,8.7618350982666
2018-03-15 21:10:00,1626.8869628906198,8.59923553466796
2018-03-15 21:20:00,1503.6779785156198,8.34569072723388
2018-03-15 21:30:00,1719.9680175781198,8.66653537750244
2018-03-15 21:40:00,1898.52197265625,9.11856365203857
2018-03-15 21:50:00,1534.81201171875,8.25858783721923
2018-03-15 22:00:00,1453.6839599609302,8.14246368408203
2018-03-15 22:10:00,1384.1760253906198,8.16238403320312
2018-03-15 22:20:00,1267.05200195312,7.918522834777829
2018-03-15 22:30:00,1348.47595214843,8.01348686218261
2018-03-15 22:40:00,1446.72705078125,8.084262847900389
2018-03-15 22:50:00,1521.06298828125,8.35537815093994
2018-03-15 23:00:00,1524.46398925781,8.41225814819335
2018-03-15 23:10:00,1532.1330566406198,8.624264717102049
2018-03-15 23:20:00,1519.3900146484302,8.45364475250244
2018-03-15 23:30:00,1370.77001953125,7.965366840362541
2018-03-15 23:40:00,1243.35400390625,7.72540807723999
2018-03-15 23:50:00,1322.43994140625,8.03286838531494
2018-03-16 00:00:00,1258.64099121093,7.77916479110717
2018-03-16 00:10:00,1219.21899414062,7.83173322677612
2018-03-16 00:20:00,1213.27294921875,7.767388820648191
2018-03-16 00:30:00,1152.02697753906,7.510806083679191
2018-03-16 00:40:00,1193.41101074218,7.67524194717407
2018-03-16 00:50:00,1262.99694824218,7.84788084030151
2018-03-16 01:00:00,1303.89794921875,7.9999871253967205
2018-03-16 01:10:00,1410.33605957031,8.229243278503409
2018-03-16 01:20:00,1578.8210449218698,8.60285377502441
2018-03-16 01:30:00,1769.8000488281198,9.00881671905517
