Castaic,34.48888,-118.62287
Castanhal,-1.29389,-47.92639
Castaños,26.78932,-101.43211
Castel Maggiore,44.57707,11.36071
Castel Volturno,41.03288,13.94354
Castelfranco Emilia,44.59445,11.04979
Castelfranco Veneto,45.67146,11.92755
Castellammare di Stabia,40.70211,14.48685
Castellar del Vallès,41.61667,2.08333
Castelldefels,41.27794,1.97033
Castelli,-25.94679,-60.61947
Castelló de la Plana,39.98567,-0.04935
Castelnau-le-Lez,43.63605,3.90137
Castelo,-20.60361,-41.18472
Castelo Branco,39.82219,-7.49087
Castelvetrano,37.68081,12.79194
Castiglione delle Stiviere,45.3902,10.48619
Castilleja de la Cuesta,37.38594,-6.05258
Castillejos,14.93363,120.19785
Castle Hill,-33.73333,151
Castle Rock,39.37221,-104.85609
Castleford,53.72587,-1.36256
Castlereagh,54.5735,-5.88472
Castlewood,39.58471,-104.90109
Castres,43.60527,2.24088
Castricum,52.54833,4.66944
Castries,13.9957,-61.00614
Castro,-24.78927,-50.01225
Castro,-42.4721,-73.77319
Castro Valley,37.6941,-122.08635
Castro-Urdiales,43.38285,-3.22043
Castrop-Rauxel,51.55657,7.31155
Castrovillari,39.81632,16.20183
Casula,-33.95222,150.89949
Cát Bà,20.72779,107.04819
Catabola,-12.15,17.28333
Catacaos,-5.26667,-80.68333
Cataguases,-21.38917,-42.69667
Catalão,-18.16583,-47.94639
Çatalca,41.14324,28.46154
Catalina Foothills,32.29785,-110.9187
Catamayo,-3.98652,-79.35912
Catanauan,13.5926,122.3215
Catanduva,-21.13778,-48.97278
Catania,37.49223,15.07041
Cataño,18.44134,-66.11822
Catanzaro,38.88247,16.60086
Catarman,12.4989,124.6377
Catarroja,39.4,-0.4
Catbalogan,11.77528,124.88611
Catemaco,18.42131,-95.11398
Catende,-8.66667,-35.71667
Caterham,51.2823,-0.07889
Cathedral City,33.77974,-116.46529
Catia La Mar,10.60545,-67.03238
Cativá,9.36218,-79.83232
Catolé do Rocha,-6.34389,-37.74667
Catonsville,39.27205,-76.73192
Catriel,-37.87907,-67.7956
Cattolica,43.96182,12.73631
Catu,-12.35306,-38.37889
Catumbela,-12.43002,13.54677
Caucagüito,10.48666,-66.73799
Caucaia,-3.73611,-38.65306
Caucasia,7.98654,-75.19349
Caucete,-31.65179,-68.28105
Cauquenes,-35.9671,-72.32248
Căuşeni,46.63674,29.41114
Cauto Cristo,20.55709,-76.4727
Cava Dè Tirreni,40.69954,14.70773
Cavaillon,43.83125,5.03586
Cave Spring,37.22764,-80.01282
Cavite City,14.48369,120.89878
Caxambu,-21.97722,-44.9325
Caxias,-4.85889,-43.35611
Caxias do Sul,-29.16806,-51.17944
Caxito,-8.57848,13.66425
Çay,38.59167,31.02861
Cayambe,0.04084,-78.14524
Çaycuma,41.42639,32.07556
Çayeli,41.08609,40.72213
Cayenne,4.93333,-52.33333
Cayey,18.11191,-66.166
Cazin,44.96694,15.94306
Ceadîr-Lunga,46.06169,28.83078
Ceará Mirim,-5.63444,-35.42556
Cebu City,10.31672,123.89071
Cecina,43.30621,10.51729
Cedar City,37.67748,-113.06189
Cedar Falls,42.52776,-92.44547
Cedar Hill,32.58847,-96.95612
Cedar Park,30.5052,-97.82029
Cedar Rapids,42.00833,-91.64407
Ceeldheer,3.84878,47.18064
Ceerigaabo,10.61616,47.36795
Cegléd,47.17266,19.79952
Ceglie Messapica,40.6462,17.51661
Cehegín,38.09242,-1.7985
Celaya,20.52353,-100.8157
Celbridge,53.34165,-6.54419
Celje,46.23092,15.26044
Celle,52.62264,10.08047
Celso Ramos,-27.63444,-51.33639
Cenon,44.85614,-0.53355
Centar,45.81313,15.97753
Centar Župa,41.47849,20.55945
Centenario,-38.82955,-68.1318
Centenario,-9.51656,-77.53045
Centennial,39.57916,-104.87692
Center City,39.9512,-75.15923
Center Point,33.64566,-86.6836
Centereach,40.85843,-73.09955
Centerville,39.62839,-84.15938
Centerville,40.918,-111.87216
Cento,44.73099,11.28716
Central,30.55435,-91.03677
Central City,33.44001,-112.05805
Central Falls,41.89066,-71.39228
Central Islip,40.79065,-73.20178
Central Point,42.37596,-122.91643
Centralia,46.71621,-122.9543
Centralniy,59.93111,30.36072
Centre de Flacq,-20.18972,57.71444
Centreville,38.84039,-77.42888
Centro Familiar la Soledad,21.135,-101.74972
Centro Habana,23.13833,-82.36417
Centurion,-25.85891,28.18577
Ceper,-7.67417,110.67889
Cepu,-7.1475,111.5906
Cercola,40.86043,14.35733
Cerdanyola del Vallès,41.49109,2.14079
Ceres,-15.30833,-49.59833
Ceres,37.59493,-120.95771
Ceres,-33.36889,19.31095
Cereté,8.88479,-75.79052
Cergy,49.03645,2.07613
Cergy-Pontoise,49.03894,2.07805
Cerignola,41.26523,15.89559
Çerkeş,40.81164,32.89358
Çerkezköy,41.28629,27.99939
Çermik,38.13538,39.445
Cernavodă,44.33957,28.03273
Cernusco sul Naviglio,45.52526,9.33297
Černý Most,50.10475,14.57974
Cerquilho,-23.165,-47.74361
Cerritos,33.85835,-118.06479
Cerro,23.10809,-82.3866
Cerro Azul,21.192,-97.74088
Cerro de Pasco,-10.66748,-76.25668
Cerveteri,41.9908,12.09082
Cervia,44.26204,12.34812
Cesano Boscone,45.44207,9.09445
Cesano Maderno,45.62915,9.15189
Cesena,44.1391,12.24315
Cesenatico,44.19987,12.3991
Cēsis,57.31188,25.27456
Česká Lípa,50.68551,14.53764
Česká Třebová,49.90436,16.44413
České Budějovice,48.97447,14.47434
Český Těšín,49.74613,18.62613
Çeşme,38.32614,26.30574
Cessnock,-32.83211,151.35623
Cesson-Sévigné,48.1212,-1.603
Cestas,44.74471,-0.68194
Cetinje,42.39063,18.91417
Ceuta,35.88919,-5.32042
Ceyhan,37.02472,35.8175
Ceylanpınar,36.84722,40.05
Chã Grande,-8.23833,-35.46167
Cha-am,12.8,99.96667
Chabahar,25.2919,60.643
Chabet el Ameur,36.63709,3.69474
Chacabuco,-34.64167,-60.47389
Chacao,10.49581,-66.85367
Chacarita,9.98424,-84.77892
Chachapoyas,-6.23169,-77.86903
Chachoengsao,13.6882,101.07156
Chaeryŏng-ŭp,38.39917,125.61556
Chaguanas,10.51667,-61.41667
Chai Badan,15.2,101.13333
Chai Nat,15.18636,100.12353
Chāībāsa,22.55038,85.80249
Chaïdári,38.01135,23.66597
Chaihe,44.7598,129.67826
Chaiyaphum,15.81047,102.02881
Chajarí,-30.75048,-57.97962
Chak Azam Sahu,30.75202,73.02834
Chak Five Hundred Seventy-five,31.54514,73.82891
Chak Jhumra,31.56808,73.18317
Chak One Hundred Twenty Nine Left,30.42919,73.04522
Chak Thirty-one -Eleven Left,30.42388,72.69737
Chak Two Hundred Forty-nine Thal Development Authority,31.17772,71.2048
Chākan,18.76059,73.86351
Chakapara,22.63222,88.34861
Chake Chake,-5.24586,39.76659
Chākia,26.41598,85.04665
Chaklāsi,22.6532,72.94497
Chakradharpur,22.67611,85.62892
Chaksu,26.6051,75.94814
Chakwal,32.93286,72.85394
Chakwama,11.55965,9.66407
Chala,-7.58333,31.26667
Chalāla,21.41073,71.16621
Chalatenango,14.03333,-88.93333
Chalchuapa,13.98667,-89.68111
Chalco,19.26174,-98.89775
Chalfont Saint Peter,51.60885,-0.55618
Chalinze,-6.63784,38.35396
Chālisgaon,20.45781,75.01596
Chalkída,38.46354,23.60284
Challakere,14.318,76.65165
Challans,46.84363,-1.87491
Challapalle,16.11756,80.93139
Chalmette,29.94296,-89.96537
Chalon-sur-Saône,46.78112,4.85372
Châlons-en-Champagne,48.95393,4.36724
Chālūs,36.655,51.4204
Cham,49.22565,12.65501
Chamalières,45.77364,3.06703
Chaman,30.91769,66.45259
Chamartín,40.46206,-3.6766
Chamba,32.55531,76.12647
Chambas,22.19534,-78.9123
Chamberí,40.43404,-3.70379
Chambersburg,39.93759,-77.6611
Chambéry,45.56628,5.92079
Chamblee,33.89205,-84.29881
Chambly,45.45008,-73.28246
Chāmpa,22.03532,82.64234
Champaign,40.11642,-88.24338
Champigny-sur-Marne,48.81642,2.49366
Champlin,45.18885,-93.39745
Champotón,19.34745,-90.72039
Champs-sur-Marne,48.85,2.6
Chamrajnagar,11.92312,76.93949
Chānasma,23.71472,72.11279
Chancay,-11.57139,-77.26722
Chānda,19.95076,79.29523
Chandannagar,22.86225,88.36796
Chandauli,25.25803,83.26825
Chanderi,24.71312,78.13809
Chandīgarh,30.73629,76.7884
Chandler,33.30616,-111.84125
Chāndor,20.3306,74.24467
Chāndpur,29.13489,78.27187
Chandrakona,22.73333,87.51667
Chanduasi,28.45178,78.78277
Chāndur,19.73444,79.17167
Chāndūr,20.81408,77.98015
Chāndūr Bāzār,21.23853,77.74713
Changanācheri,9.44203,76.53604
Changchun,43.88,125.32278
Changde,29.03205,111.69844
Changji,44.00782,87.30461
Changleng,28.7,115.81667
Changli,39.70417,119.15056
Changling,44.26532,124.00045
Changnyeong,35.54145,128.49506
Changping,40.21612,116.23471
Changqing,36.5575,116.72722
Changsha,28.19874,112.97087
Changshu City,31.64615,120.74221
Changsu,35.64842,127.51523
Changtu,42.77884,124.09545
Changuinola,9.43,-82.52
Changwon,35.22806,128.68111
Changyŏn,38.25083,125.09611
Changzhi,35.20889,111.73861
Changzhou,31.77359,119.95401
Chanhassen,44.86219,-93.53079
Chaniá,35.51124,24.02921
Chanika,-5.41667,38.01667
Channagiri,14.02399,75.92577
Channapatna,12.65143,77.20672
Channarāyapatna,12.90642,76.38775
Channelview,29.77606,-95.11465
Chanthaburi,12.60961,102.10447
Chantilly,38.89428,-77.4311
Chaohu,31.6,117.86667
Chaoyang,42.66223,126.0263
Chaoyang,41.57028,120.45861
Chaozhou,23.65396,116.62262
Chapadinha,-3.74167,-43.36028
Chapala,20.29616,-103.19123
Chāpar,26.27266,90.44556
Chaparral,3.72315,-75.48316
Chapayevsk,52.9771,49.7086
Chapecó,-27.09639,-52.61833
Chapel Allerton,53.82901,-1.53834
Chapel Hill,35.9132,-79.05584
Chapeltown,53.46506,-1.47217
Chāpra,25.78031,84.74709
Char Bhadrāsan,23.30916,90.22698
Charallave,10.24247,-66.85723
Charata,-27.21438,-61.18795
Chardara,41.25832,67.96991
Charef,34.62098,2.79503
Charenton-le-Pont,48.82209,2.41217
Charikar,35.01361,69.17139
Charkhāri,25.40304,79.74877
Charkhi Dādri,28.59166,76.27161
Charleroi,50.41136,4.44448
Charleston,39.49615,-88.17615
Charleston,32.77657,-79.93092
Charleston,38.34982,-81.63262
Charleville-Mézières,49.7685,4.72487
Charlotte,35.22709,-80.84313
Charlotte Amalie,18.3419,-64.9307
Charlottenburg,52.51667,13.28333
Charlottenburg-Nord,52.53048,13.29371
Charlottenlund,55.75238,12.5745
Charlottesville,38.02931,-78.47668
Charlottetown,46.23459,-63.1256
Charneca de Caparica,38.62032,-9.19426
Charqueadas,-29.95472,-51.62528
Charsadda,34.14822,71.7406
Charthāwal,29.54687,77.59438
Chartres,48.44685,1.48925
Chās,23.63556,86.16712
Chaska,44.78941,-93.60218
Chasse Royale,50.42842,3.95001
Chatan,26.30948,127.77024
Château-Thierry,49.04636,3.40304
Châteaudun,48.07086,1.33783
Châteauguay,45.38338,-73.74919
Châteauroux,46.81248,1.69362
Châtelet,50.40338,4.52826
Châtelineau,50.41499,4.52016
Châtellerault,46.81705,0.54518
Châtenay-Malabry,48.76507,2.26655
Chatham,42.41224,-82.18494
Chatham,51.37891,0.52786
Chatham,41.74115,-87.61255
Châtillon,48.8024,2.29346
Chato,-2.63778,31.76694
Chatou,48.8898,2.15863
Chatrā,24.20645,84.87085
Chatrapur,19.35574,84.98359
Chatswood,-33.8,151.18333
Chatsworth,34.25723,-118.6012
Chattanooga,35.04563,-85.30968
Chaudfontaine,50.5828,5.6341
Chauk,20.89921,94.81784
Chaumont,48.11121,5.14134
Chaupimarca,-10.40696,-76.46168
Chaves,41.74019,-7.46879
Chaville,48.80565,2.18864
Chawinda,32.34434,74.70507
Chaykovskiy,56.76864,54.11484
Cheadle Hulme,53.3761,-2.1897
Cheb,50.07963,12.37392
Chebarkul’,54.9749,60.3633
Chebba,35.23722,11.115
Chebli,36.57722,3.00917
Cheboksary,56.13222,47.25194
Cheektowaga,42.90339,-78.75475
Chefchaouene,35.16878,-5.2636
Chegem,43.55862,43.59285
Chegutu,-18.13021,30.14074
Chekhov,55.1477,37.47728
Chelak,39.92002,66.86228
Chelghoum el Aïd,36.16286,6.16651
Chelles,48.88109,2.59295
Chełm,51.14312,23.4716
Chełmno,53.34855,18.4251
Chelmsford,51.73575,0.46958
Chelmsford,42.59981,-71.36728
Chełmża,53.18463,18.60466
Chelsea,51.48755,-0.16936
Chelsea,42.39176,-71.03283
Cheltenham,-37.96944,145.04806
Cheltenham,51.90006,-2.07972
Chelyabinsk,55.15402,61.42915
Chemini,36.6,4.61667
Chemmumiahpet,15.89794,79.32129
Chemnitz,50.8357,12.92922
Chenab Nagar,31.75511,72.91403
Chenārān,36.64546,59.12123
Chengam,12.30889,78.79137
Chengannūr,9.31575,76.61513
Chengde,40.9519,117.95883
Chengdu,30.66667,104.06667
Chenghua,23.46132,116.77007
Chengtangcun,35.08357,117.19071
Chengyang,35.57944,118.83278
Chengzhong,30.94454,113.55284
Chengzihe,45.33333,131.06667
Chennai,13.08784,80.27847
Chennevières-sur-Marne,48.79702,2.54046
Chennimalai,11.16378,77.60388
Chenôve,47.29323,5.00457
Chenzhou,25.8,113.03333
Cheonan,36.8065,127.1522
Cheongju-si,36.63722,127.48972
Cheongsong gun,36.43351,129.057
Chepén,-7.22436,-79.42476
Chepstow,51.64087,-2.67683
Cheraga,36.76775,2.95924
Cherbourg-Octeville,49.63984,-1.61636
Cheremkhovo,53.15611,103.0675
Cherëmushki,55.66473,37.56135
Cherepanovo,54.2222,83.381
Cherepovets,59.13333,37.9
Cheria,35.27306,7.75194
Cherkasy,49.44452,32.05738
Cherkessk,44.22333,42.05778
Chernaya Rechka,59.98594,30.30338
Chernihiv,51.50551,31.28487
Chernivtsi,48.29045,25.93241
Chernogolovka,56,38.36667
Chernogorsk,53.82361,91.28417
Chernushka,56.50722,56.07661
Chernyakhovsk,54.63345,21.81557
Chernyanka,50.93432,37.81664
Cherpulassery,10.87655,76.30932
Cherry Hill,39.93484,-75.03073
Cherry Hill,38.56984,-77.26693
Cherrybrook,-33.72197,151.04607
Chertanovo Yuzhnoye,55.59072,37.59519
Cherthala,9.68444,76.33558
Chervonohrad,50.39105,24.23514
Chervonopartyzans’k,48.07613,39.79618
Chesapeake,36.81904,-76.27494
Chesham,51.7,-0.6
Cheshire,41.49899,-72.90066
Cheshunt,51.7002,-0.03026
Chessington,51.3624,-0.30427
Chester,53.1905,-2.89189
Chester,39.84967,-75.35707
Chester,37.35682,-77.44165
Chester-le-Street,54.85862,-1.57408
Chesterfield,53.25,-1.41667
Chesterfield,38.66311,-90.57707
Chetouane,34.92129,-1.29512
Chetput,13.07,80.24083
Chettipālaiyam,10.91248,77.03699
Chetumal,18.51413,-88.30381
Chetwayi,10.52885,76.04793
Chevilly-Larue,48.76476,2.3503
Cheyenne,41.13998,-104.82025
Cheyyar,12.66052,79.54308
Chhabra,24.66472,76.84379
Chhāgalnāiya,23.02475,91.51091
Chhala,23.30779,72.77404
Chhāpar,27.819,74.43936
Chhaprauli,29.20989,77.17454
Chharra,27.9247,78.40102
Chhāta,27.72374,77.5081
Chhātak,25.03852,91.66958
Chhātāpur,26.21965,87.00479
Chhatarpur,24.9177,79.58871
Chhibrāmau,27.14872,79.50078
Chhindwāra,22.05697,78.93958
Chhor,25.5126,69.78437
Chhota Udepur,22.30401,74.0158
Chhoti Sādri,24.38145,74.7012
Chía,4.85876,-74.05866
Chiaia,40.83255,14.22677
Chiaiano,40.88101,14.20759
Chiang Mai,18.79038,98.98468
Chiang Rai,19.90858,99.8325
Chiapa de Corzo,16.7077,-93.01184
Chiari,45.53763,9.92699
Chiavari,44.31771,9.32241
Chiba,35.6,140.11667
Chibuto,-24.68667,33.53056
Chicacao,14.54295,-91.32636
Chicago,41.85003,-87.65005
Chicago Heights,41.50615,-87.6356
Chicago Lawn,41.77503,-87.69644
Chicago Loop,41.88407,-87.6333
Chichawatni,30.5301,72.69155
Chichén-Itzá,20.66667,-88.56667
Chichester,50.83673,-0.78003
Chichibu,35.99028,139.07639
Chichicastenango,14.94333,-91.11116
Chichigalpa,12.57758,-87.02705
Chicholi,21.46926,79.70151
Chickasha,35.05257,-97.93643
Chiclana de la Frontera,36.41976,-6.14367
Chiclayo,-6.77137,-79.84088
Chico,39.72849,-121.83748
Chicoloapan,19.41687,-98.90202
Chiconcuac,19.55939,-98.89884
Chicopee,42.1487,-72.60787
Chicureo Abajo,-33.28379,-70.65333
Chidambaram,11.39933,79.69144
Chidawa,28.23937,75.64035
Chieri,45.01054,7.82133
Chieti,42.34827,14.16494
Chifeng,42.26833,118.96361
Chiffa,36.46293,2.73873
Chigasaki,35.33638,139.40434
Chignahuapan,19.83866,-98.03171
Chigorodó,7.66638,-76.68106
Chiguayante,-36.9256,-73.02841
Chihuahua,28.63528,-106.08889
Chiili,44.17057,66.73376
Chik Ballāpur,13.43512,77.72787
Chikhli,20.35046,76.25774
Chikmagalūr,13.32231,75.774
Chiknāyakanhalli,13.41609,76.62063
Chikodi,16.42898,74.58591
Chikushino-shi,33.49631,130.5156
Chilakalūrupet,16.08987,80.16705
Chilapa de Álvarez,17.59917,-99.17389
Chilaw,7.57583,79.79528
Chilca,-12.08398,-75.20263
Chilecito,-29.16195,-67.4974
Chilibre,9.15093,-79.62098
Chililabombwe,-12.36475,27.82286
Chillán,-36.60664,-72.10344
Chillicothe,39.33312,-82.9824
Chilliwack,49.16638,-121.95257
Chillum,38.96372,-76.99081
Chillupār,26.28221,83.5064
Chilly-Mazarin,48.71489,2.31638
Chilmāri,25.55613,89.67097
Chilpancingo,17.5506,-99.50578
Chimala,-8.85637,34.02393
Chimaltenango,14.66111,-90.81944
Chimbarongo,-34.71247,-71.0434
Chimbas,-31.48333,-68.53333
Chimbote,-9.08528,-78.57833
Chimichagua,9.25778,-73.81228
Chimoio,-19.11639,33.48333
Chinandega,12.62937,-87.13105
Chinatown,40.71649,-73.99625
Chinatown,37.7966,-122.40858
Chinautla,14.70289,-90.49983
Chinch'ŏn,36.85667,127.44333
Chincha Alta,-13.40985,-76.13235
Chinchiná,4.9825,-75.60361
Chincholi,17.46508,77.41874
Chinde,-18.58111,36.45861
Chingleput,12.69184,79.97661
Chingola,-12.52897,27.88382
Chinhoyi,-17.36667,30.2
Chiniot,31.72091,72.97836
Chinju,35.19278,128.08472
Chinna Salem,11.63422,78.87412
Chinnachowk,14.47516,78.8354
Chinnamanūr,9.83999,77.38109
Chino,35.9944,138.15428
Chino,34.01223,-117.68894
Chino Hills,33.9938,-117.75888
Chinoz,40.93633,68.76128
Chintāmani,13.40051,78.05172
Chinú,9.10569,-75.39812
Chioggia,45.21857,12.27774
Chios,38.36875,26.13718
Chipata,-13.63333,32.65
Chipinge,-20.18833,32.62365
Chipiona,36.73663,-6.43703
Chiplūn,17.53339,73.50935
Chippenham,51.46,-2.12472
Chipping Sodbury,51.53813,-2.39379
Chīpurupalle,18.31142,83.56846
Chiquimula,14.8,-89.54583
Chiquinquirá,5.61637,-73.81748
Chīrāla,15.82385,80.35219
Chirchiq,41.46889,69.58222
Chiredzi,-21.05,31.66667
Chiriguaná,9.36238,-73.60313
Chiroqchi,39.03361,66.57222
Chirpan,42.2,25.33333
Chiryū,35,137.03333
Chisec,15.81311,-90.28896
Chishmy,54.57648,55.37642
Chishtian,29.79713,72.85772
Chisinau,47.00556,28.8575
Chislehurst,51.41709,0.06858
Chistopol’,55.36311,50.64244
Chita,52.03171,113.50087
Chītāpur,17.12357,77.0824
Chitose,42.81944,141.65222
Chitradurga,14.22262,76.40038
Chittagong,22.3384,91.83168
Chittaranjan,23.85681,86.90324
Chittaurgarh,24.88963,74.62403
Chittūr,10.69967,76.7471
Chitungwiza,-18.01274,31.07555
Chivacoa,10.15951,-68.89453
Chivasso,45.19093,7.88981
Chivilcoy,-34.89566,-60.01667
Chizhou,30.66134,117.47783
Chlef,36.16525,1.33452
Cho Dok,10.7,105.11667
Choa Saidan Shah,32.71962,72.98625
Chocope,-7.79139,-79.22167
Chodavaram,17.82884,82.93526
Chodzież,52.99505,16.9198
Chōfu,35.65924,139.54837
Choisy-le-Roi,48.76846,2.41874
Chojnice,53.69554,17.55701
Chok Chai,14.72844,102.16524
Chokwé,-24.53333,32.98333
Cholargós,38,23.8
Cholet,47.05905,-0.87953
Choloma,15.61444,-87.95302
Cholpon-Ata,42.64944,77.08225
Cholula,19.06406,-98.30352
Chom Bueng,13.62,99.59169
Choma,-16.80889,26.9875
Chomutov,50.46048,13.41779
Chon Buri,13.3622,100.98345
Chon Daen,16.18953,100.85958
Chone,-0.69819,-80.09361
Chongjin,41.79556,129.77583
Chŏngju,39.69333,125.21028
Chonglong,29.78062,104.85224
Chongoyape,-6.64056,-79.38917
Chongqing,29.56278,106.55278
Chopda,21.24578,75.29946
Chorfa,36.36505,4.32636
Chorley,53.65,-2.61667
Chornomors’k,46.29914,30.65529
Chortkiv,49.01701,25.79808
Chortoq,41.06924,71.82372
Chorzów,50.30582,18.9742
Chosica,-11.94306,-76.70944
Choszczno,53.16905,15.42054
Chotila,22.42347,71.19641
Chowchilla,37.123,-120.26018
Christchurch,50.73583,-1.78129
Christchurch,-43.53333,172.63333
Christiana,-27.91402,25.16111
Christiansburg,37.12985,-80.40894
Chrudim,49.95109,15.79558
Chrzanów,50.13546,19.40203
Chu,43.60334,73.75919
Chubek,37.61453,69.70525
Chuchar-kana Mandi,31.75,73.8
Chudovo,59.11667,31.68333
Chuhar Jamali,24.3944,67.99298
Chuhuyiv,49.83588,36.68803
Chula Vista,32.64005,-117.0842
Chulucanas,-5.0925,-80.1625
Chum Phae,16.5443,102.09924
Chumphon,10.4957,99.17971
Chunār,25.12776,82.8821
Chuncheon,37.87472,127.73417
Chunghwa,38.86389,125.8
Chunian,30.96621,73.97908
Chunskiy,56.0815,99.6342
Chur,46.84986,9.53287
Churāchāndpur,24.33353,93.66999
Church-Yonge Corridor,43.65965,-79.37902
Chūru,28.30415,74.96718
Chusovoy,58.3013,57.8131
Chust,41.00329,71.23791
Chuzhou,32.32194,118.29778
Chystyakove,48.03876,38.59685
Ciamis,-7.3257,108.3534
Ciampea,-6.55472,106.70083
Ciampino,41.80064,12.60158
Cianorte,-23.66333,-52.605
Cibinong,-6.48167,106.85417
Cibolo,29.56162,-98.22696
Cicero,41.84559,-87.75394
Cícero Dantas,-10.6,-38.38333
Cicurug,-6.78139,106.7825
Ciechanów,52.88141,20.61996
Ciego de Ávila,21.84,-78.76194
Ciempozuelos,40.15913,-3.62103
Ciénaga,11.00703,-74.24765
Ciénaga de Oro,8.87443,-75.62028
Ciénega de Flores,25.95467,-100.16695
Cienfuegos,22.14957,-80.44662
Cieszyn,49.75133,18.63213
Cieza,38.23998,-1.41987
Cifuentes,22.6493,-80.04935
Cihuatlán,19.2366,-104.56512
Cikampek,-6.41972,107.45583
Cikarang,-6.26111,107.15278
Cikupa,-6.23639,106.50833
Cileungsir,-6.39472,106.95917
Cileunyi,-6.93889,107.75278
Cimahi,-6.87222,107.5425
Cimarron Hills,38.85861,-104.69886
Cimin,39.70947,39.70015
Cincinnati,39.12711,-84.51439
Cinco Ranch,29.73884,-95.758
Cinco Saltos,-38.82225,-68.06293
Çine,37.61266,28.05912
Cinisello Balsamo,45.55823,9.21495
Cintalapa de Figueroa,16.68393,-93.71814
Cipolletti,-38.93392,-67.99032
Ciputat,-6.2375,106.69556
Ciranjang-hilir,-6.82,107.25722
Circasia,4.61889,-75.63583
Cirebon,-6.7063,108.557
Cirencester,51.71927,-1.97145
Ciriè,45.23486,7.60125
Ciro Redondo,22.01921,-78.70365
Cisnădie,45.71667,24.15
Cisterna di Latina,41.5908,12.82808
Citeureup,-6.48556,106.88194
Citrus Heights,38.70712,-121.28106
Citrus Park,28.07835,-82.56982
Città di Castello,43.46556,12.2375
City Center,40.41831,-3.70275
City of Balikpapan,-1.24204,116.89419
City of Isabela,6.70407,121.97117
City of Milford (balance),41.22374,-73.06164
City of Sammamish,47.60444,-122.03768
City of Westminster,51.4975,-0.1357
Ciudad Acuña,29.32322,-100.95217
Ciudad Altamirano,18.3582,-100.66965
Ciudad Apodaca,25.78195,-100.18839
Ciudad Benito Juárez,25.64724,-100.09582
Ciudad Bolívar,5.85389,-76.02528
Ciudad Bolívar,8.12923,-63.54086
Ciudad Camilo Cienfuegos,23.16076,-82.32798
Ciudad Choluteca,13.30028,-87.19083
Ciudad Constitución,25.0321,-111.66256
Ciudad de Allende,25.27673,-100.01442
Ciudad de Armería,18.9378,-103.96417
Ciudad de Huajuapan de León,17.80787,-97.77956
Ciudad de Huitzuco,18.30334,-99.33376
Ciudad de Villa de Álvarez,19.26722,-103.73778
Ciudad del Carmen,18.64592,-91.82991
Ciudad del Este,-25.50972,-54.61111
Ciudad Delicias,28.19013,-105.47012
Ciudad Fernández,21.94045,-100.01153
Ciudad General Escobedo,25.79698,-100.31791
Ciudad Guadalupe Victoria,24.44401,-104.12156
Ciudad Guayana,8.35122,-62.64102
Ciudad Guzmán,19.70466,-103.4617
Ciudad Hidalgo,19.6927,-100.55445
Ciudad Juárez,31.72024,-106.46084
Ciudad Lázaro Cárdenas,17.97066,-102.22124
Ciudad Lerdo,25.53718,-103.52456
Ciudad Lineal,40.44505,-3.65132
Ciudad López Mateos,19.55793,-99.25675
Ciudad Madero,22.27228,-97.83623
Ciudad Mante,22.74304,-98.9739
Ciudad Melchor Múzquiz,27.87933,-101.51615
Ciudad Mendoza,18.80645,-97.1787
Ciudad Miguel Alemán,26.39952,-99.02836
Ciudad Nezahualcoyotl,19.40061,-99.01483
Ciudad Nueva,18.46707,-69.89339
Ciudad Obregón,27.48642,-109.94083
Ciudad Real,38.98626,-3.92907
Ciudad Río Bravo,25.98729,-98.09414
Ciudad Sabinas Hidalgo,26.50358,-100.18187
Ciudad Sahagun,19.77557,-98.57471
Ciudad Sandino,12.15889,-86.34417
Ciudad Satelite,-16.43085,-71.52921
Ciudad Serdán,18.98856,-97.44643
Ciudad Valles,21.99631,-99.01093
Ciudad Victoria,23.74174,-99.14599
Ciudad Vieja,14.52396,-90.76308
Ciutadella,40.00112,3.84144
Ciutat Vella,41.38022,2.17319
Civitanova Marche,43.30491,13.72068
Civitavecchia,42.09325,11.79674
Cizre,37.33024,42.18484
Clacton-on-Sea,51.78967,1.15597
Clairlea-Birchmount,43.71359,-79.28138
Clamart,48.80299,2.26692
Clanton Park,43.74198,-79.4463
Claremont,34.09668,-117.71978
Claremore,36.3126,-95.61609
Clarence-Rockland,45.5501,-75.29101
Clark-Fulton,41.46402,-81.70979
Clarksburg,39.28065,-80.34453
Clarksdale,34.20011,-90.57093
Clarksville,38.29674,-85.75996
Clarksville,36.52977,-87.35945
Cláudio,-20.44333,-44.76583
Clausthal-Zellerfeld,51.80949,10.33821
Clayton,-37.91667,145.11667
Clayton,38.64255,-90.32373
Clayton,35.65071,-78.45639
Clearfield,41.11078,-112.02605
Clearlake,38.95823,-122.62637
Clearwater,27.96585,-82.8001
Cleburne,32.34764,-97.38668
Cleckheaton,53.72405,-1.71294
Cleethorpes,53.56047,-0.03225
Clement Town,30.26361,78.00862
Clemmons,36.02153,-80.382
Clemson,34.68344,-82.83737
Clermont,28.54944,-81.77285
Clermont-Ferrand,45.77969,3.08682
Clevedon,51.44227,-2.85786
Cleveland,35.15952,-84.87661
Cleveland,41.4995,-81.69541
Cleveland Heights,41.52005,-81.55624
Clichy,48.90018,2.30952
Clichy-sous-Bois,48.9102,2.55323
Cliffcrest,43.72192,-79.23091
